ID,User_ID,Game_ID,Points,Role,Active
470,3,186,0,ATTACKER,1
471,4,186,0,DEFENDER,1
472,101,186,0,OBSERVER,1
473,108,186,0,DEFENDER,1
474,3,187,0,ATTACKER,1
475,4,187,0,DEFENDER,1
476,101,187,0,OBSERVER,1
477,109,187,0,ATTACKER,1
478,3,188,0,ATTACKER,1
479,4,188,0,DEFENDER,1
480,101,188,0,OBSERVER,1
481,110,188,0,DEFENDER,1
482,3,189,0,ATTACKER,1
483,4,189,0,DEFENDER,1
484,101,189,0,OBSERVER,1
485,111,189,0,ATTACKER,1
486,3,190,0,ATTACKER,1
487,4,190,0,DEFENDER,1
488,101,190,0,OBSERVER,1
489,112,190,0,DEFENDER,1
490,113,190,0,ATTACKER,1
491,3,191,0,ATTACKER,1
492,4,191,0,DEFENDER,1
493,101,191,0,OBSERVER,1
494,114,191,0,DEFENDER,1
495,115,191,0,ATTACKER,1
